Var1	Var2
R07468	Brassinosteroid biosynthesis
R07469	Brassinosteroid biosynthesis
R07470	Brassinosteroid biosynthesis
R07471	Brassinosteroid biosynthesis
R07472	Brassinosteroid biosynthesis
R07473	Brassinosteroid biosynthesis
R07474	Brassinosteroid biosynthesis
R07475	
R07476	Methane metabolism
R07477	
R07478	
R07479	
R07481	Steroid biosynthesis
R07483	Steroid biosynthesis
R07484	Steroid biosynthesis
R07486	Steroid biosynthesis
R07487	Steroid biosynthesis
R07488	Steroid biosynthesis
R07489	Steroid biosynthesis
R07491	Steroid biosynthesis
R07492	Steroid biosynthesis
R07493	Steroid biosynthesis
R07494	Steroid biosynthesis
R07495	Steroid biosynthesis
R07497	Steroid biosynthesis
R07498	Steroid biosynthesis
R07499	Steroid biosynthesis
R07500	Ubiquinone and other terpenoid-quinone biosynthesis
R07501	Ubiquinone and other terpenoid-quinone biosynthesis
R07502	Ubiquinone and other terpenoid-quinone biosynthesis
R07503	Ubiquinone and other terpenoid-quinone biosynthesis
R07504	Ubiquinone and other terpenoid-quinone biosynthesis
R07505	Steroid biosynthesis
R07506	Steroid biosynthesis
R07507	Steroid biosynthesis
R07508	Ubiquinone and other terpenoid-quinone biosynthesis
R07509	Steroid biosynthesis
R07511	
R07512	Carotenoid biosynthesis
R07513	Indole alkaloid biosynthesis
R07514	Nicotinate and nicotinamide metabolism
R07515	Nicotinate and nicotinamide metabolism
R07516	Carotenoid biosynthesis
R07517	Carotenoid biosynthesis
R07518	Carotenoid biosynthesis
R07519	Carotenoid biosynthesis
R07520	Carotenoid biosynthesis
R07521	Carotenoid biosynthesis
R07522	Carotenoid biosynthesis
R07523	Carotenoid biosynthesis
R07524	Carotenoid biosynthesis
R07525	Carotenoid biosynthesis
R07526	Carotenoid biosynthesis
R07527	Carotenoid biosynthesis
R07528	Carotenoid biosynthesis
R07529	Carotenoid biosynthesis
R07530	Carotenoid biosynthesis
R07531	Carotenoid biosynthesis
R07532	Carotenoid biosynthesis
R07533	Carotenoid biosynthesis
R07534	Carotenoid biosynthesis
R07535	Carotenoid biosynthesis
R07536	Carotenoid biosynthesis
R07537	Carotenoid biosynthesis
R07538	Carotenoid biosynthesis
R07539	Carotenoid biosynthesis
R07541	Carotenoid biosynthesis
R07543	Carotenoid biosynthesis
R07544	Carotenoid biosynthesis
R07545	Carotenoid biosynthesis
R07546	Carotenoid biosynthesis
R07547	Carotenoid biosynthesis
R07549	
R07550	
R07551	
R07553	
R07554	Carotenoid biosynthesis
R07556	Carotenoid biosynthesis
R07557	Carotenoid biosynthesis
R07558	Carotenoid biosynthesis
R07559	Carotenoid biosynthesis
R07560	
R07561	Carotenoid biosynthesis
R07562	Carotenoid biosynthesis
R07563	Carotenoid biosynthesis
R07564	Carotenoid biosynthesis
R07565	Carotenoid biosynthesis
R07566	Carotenoid biosynthesis
R07567	Carotenoid biosynthesis
R07568	Carotenoid biosynthesis
R07569	Carotenoid biosynthesis
R07570	Carotenoid biosynthesis
R07571	Carotenoid biosynthesis
R07572	Carotenoid biosynthesis
R07573	Carotenoid biosynthesis
R07574	Carotenoid biosynthesis
R07575	Carotenoid biosynthesis
R07576	Carotenoid biosynthesis
R07577	Carotenoid biosynthesis
R07578	Carotenoid biosynthesis
R07579	Carotenoid biosynthesis
R07580	Carotenoid biosynthesis
R07581	Carotenoid biosynthesis
R07582	
R07583	
R07584	
R07597	
R07598	
R07599	Valine, leucine and isoleucine degradation
R07600	Valine, leucine and isoleucine degradation
R07601	Valine, leucine and isoleucine degradation
R07602	Valine, leucine and isoleucine degradation
R07603	Valine, leucine and isoleucine degradation
R07604	Valine, leucine and isoleucine degradation
R07605	Folate biosynthesis
R07606	
R07607	
R07608	
R07609	
R07610	
R07611	
R07612	
R07613	Lysine biosynthesis
R07614	
R07615	
R07616	
R07617	
R07618	Glycolysis / Gluconeogenesis	Citrate cycle (TCA cycle)	Valine, leucine and isoleucine degradation	Pyruvate metabolism	Propanoate metabolism
R07619	Mannose type O-glycan biosynthesis
R07620	Other types of O-glycan biosynthesis	Mannose type O-glycan biosynthesis
R07621	Mannose type O-glycan biosynthesis
R07622	
R07623	
R07624	
R07625	
R07626	
R07627	
R07628	Mucin type O-glycan biosynthesis
R07629	Pyrimidine metabolism
R07630	Sesquiterpenoid and triterpenoid biosynthesis
R07631	Monoterpenoid biosynthesis
R07632	Monoterpenoid biosynthesis
R07633	Cysteine and methionine metabolism
R07634	Cysteine and methionine metabolism
R07635	
R07636	
R07638	Cyanoamino acid metabolism	Styrene degradation
R07639	Fatty acid biosynthesis
R07641	
R07643	
R07644	Biosynthesis of siderophore group nonribosomal peptides
R07646	
R07647	Sesquiterpenoid and triterpenoid biosynthesis
R07648	Sesquiterpenoid and triterpenoid biosynthesis
R07649	Sesquiterpenoid and triterpenoid biosynthesis
R07650	Glycine, serine and threonine metabolism
R07651	
R07652	
R07653	Carotenoid biosynthesis
R07654	Carotenoid biosynthesis
R07657	Polycyclic aromatic hydrocarbon degradation
R07658	Amino sugar and nucleotide sugar metabolism
R07659	Amino sugar and nucleotide sugar metabolism
R07660	Amino sugar and nucleotide sugar metabolism
R07661	Amino sugar and nucleotide sugar metabolism
R07662	Amino sugar and nucleotide sugar metabolism
R07664	Aminobenzoate degradation
R07665	Toluene degradation
R07666	Toluene degradation
R07667	Toluene degradation
R07668	Aminobenzoate degradation
R07669	Chlorocyclohexane and chlorobenzene degradation
R07670	Chlorocyclohexane and chlorobenzene degradation
R07671	Ascorbate and aldarate metabolism
R07672	Ascorbate and aldarate metabolism	Amino sugar and nucleotide sugar metabolism
R07673	Ascorbate and aldarate metabolism
R07674	Ascorbate and aldarate metabolism
R07675	Ascorbate and aldarate metabolism
R07676	Pentose and glucuronate interconversions	Ascorbate and aldarate metabolism
R07677	Ascorbate and aldarate metabolism
R07678	Ascorbate and aldarate metabolism
R07680	Ascorbate and aldarate metabolism
R07684	Naphthalene degradation
R07687	Polycyclic aromatic hydrocarbon degradation
R07688	Polycyclic aromatic hydrocarbon degradation
R07691	Polycyclic aromatic hydrocarbon degradation
R07701	Polycyclic aromatic hydrocarbon degradation
R07702	Polycyclic aromatic hydrocarbon degradation
R07703	Polycyclic aromatic hydrocarbon degradation
R07704	Polycyclic aromatic hydrocarbon degradation
R07705	Polycyclic aromatic hydrocarbon degradation
R07706	Aminobenzoate degradation
R07709	Naphthalene degradation
R07710	Naphthalene degradation
R07711	Isoflavonoid biosynthesis
R07712	Flavonoid biosynthesis	Isoflavonoid biosynthesis
R07713	Polycyclic aromatic hydrocarbon degradation
R07714	
R07715	Isoflavonoid biosynthesis
R07718	Isoflavonoid biosynthesis
R07719	Isoflavonoid biosynthesis
R07720	Isoflavonoid biosynthesis
R07721	Isoflavonoid biosynthesis
R07722	Isoflavonoid biosynthesis
R07723	Isoflavonoid biosynthesis
R07724	Isoflavonoid biosynthesis
R07727	Aminobenzoate degradation
R07728	Isoflavonoid biosynthesis
R07729	Isoflavonoid biosynthesis
R07730	Aminobenzoate degradation
R07731	Isoflavonoid biosynthesis
R07732	Isoflavonoid biosynthesis
R07733	Isoflavonoid biosynthesis
R07734	Aminobenzoate degradation
R07737	Isoflavonoid biosynthesis
R07738	Isoflavonoid biosynthesis
R07739	Isoflavonoid biosynthesis
R07740	Isoflavonoid biosynthesis
R07741	Isoflavonoid biosynthesis
R07742	Isoflavonoid biosynthesis
R07743	Isoflavonoid biosynthesis
R07745	Isoflavonoid biosynthesis
R07746	Isoflavonoid biosynthesis
R07747	Isoflavonoid biosynthesis
R07748	Isoflavonoid biosynthesis
R07750	Isoflavonoid biosynthesis
R07751	Isoflavonoid biosynthesis
R07752	Isoflavonoid biosynthesis
R07753	Isoflavonoid biosynthesis
R07754	Isoflavonoid biosynthesis
R07755	Isoflavonoid biosynthesis
R07756	Isoflavonoid biosynthesis
R07757	Isoflavonoid biosynthesis
R07758	Biosynthesis of unsaturated fatty acids
R07759	Biosynthesis of unsaturated fatty acids
R07760	Biosynthesis of unsaturated fatty acids
R07761	Biosynthesis of unsaturated fatty acids
R07762	Fatty acid biosynthesis
R07763	Fatty acid biosynthesis
R07764	Fatty acid biosynthesis
R07765	Fatty acid biosynthesis
R07766	Lipoic acid metabolism
R07767	Lipoic acid metabolism
R07768	Lipoic acid metabolism
R07769	Lipoic acid metabolism
R07770	Lipoic acid metabolism
R07771	Lipoic acid metabolism
R07772	Porphyrin and chlorophyll metabolism
R07773	Porphyrin and chlorophyll metabolism
R07774	Porphyrin and chlorophyll metabolism
R07775	Porphyrin and chlorophyll metabolism
R07776	Isoflavonoid biosynthesis
R07777	Isoflavonoid biosynthesis
R07778	Isoflavonoid biosynthesis
R07779	Fluorobenzoate degradation
R07780	Fluorobenzoate degradation
R07781	Fluorobenzoate degradation
R07782	Fluorobenzoate degradation
R07786	Brassinosteroid biosynthesis
R07787	Brassinosteroid biosynthesis
R07791	Brassinosteroid biosynthesis
R07792	Brassinosteroid biosynthesis
R07793	Chlorocyclohexane and chlorobenzene degradation
R07794	Chlorocyclohexane and chlorobenzene degradation
R07795	Benzoate degradation
R07796	Tropane, piperidine and pyridine alkaloid biosynthesis
R07797	
R07798	
R07799	Polycyclic aromatic hydrocarbon degradation
R07800	Polycyclic aromatic hydrocarbon degradation
R07801	Polycyclic aromatic hydrocarbon degradation
R07802	Polycyclic aromatic hydrocarbon degradation
R07804	Polycyclic aromatic hydrocarbon degradation
R07806	Glycosaminoglycan degradation
R07807	Glycosaminoglycan degradation
R07808	Glycosaminoglycan degradation
R07809	Glycosaminoglycan degradation
R07810	Glycosaminoglycan degradation
R07812	Glycosaminoglycan degradation
R07813	Glycosaminoglycan degradation
R07814	Glycosaminoglycan degradation
R07815	Glycosaminoglycan degradation
R07816	Glycosaminoglycan degradation
R07817	Glycosaminoglycan degradation
R07818	Glycosaminoglycan degradation
R07819	Glycosaminoglycan degradation
R07821	Glycosaminoglycan degradation
R07822	Glycosaminoglycan degradation
R07823	Glycosaminoglycan degradation
R07824	Glycosaminoglycan degradation
R07825	Glycosaminoglycan degradation
R07827	Chlorocyclohexane and chlorobenzene degradation
R07828	Aminobenzoate degradation
R07829	Aminobenzoate degradation
R07830	Sesquiterpenoid and triterpenoid biosynthesis
R07831	Aminobenzoate degradation
R07832	Aminobenzoate degradation
R07833	Aminobenzoate degradation
R07834	Carotenoid biosynthesis
R07835	Aminobenzoate degradation
R07836	Aminobenzoate degradation
R07837	Aminobenzoate degradation
R07839	Benzoate degradation
R07840	Carotenoid biosynthesis
R07841	Carotenoid biosynthesis
R07842	Carotenoid biosynthesis
R07843	Carotenoid biosynthesis
R07845	Carotenoid biosynthesis
R07848	Carotenoid biosynthesis
R07849	Carotenoid biosynthesis
R07850	Carotenoid biosynthesis
R07851	Carotenoid biosynthesis
R07852	Carotenoid biosynthesis
R07854	Styrene degradation
R07855	Styrene degradation
R07856	Carotenoid biosynthesis
R07857	Carotenoid biosynthesis
R07858	Carotenoid biosynthesis
R07859	alpha-Linolenic acid metabolism
R07860	alpha-Linolenic acid metabolism
R07861	alpha-Linolenic acid metabolism
R07862	
R07863	alpha-Linolenic acid metabolism
R07864	alpha-Linolenic acid metabolism
R07865	alpha-Linolenic acid metabolism
R07866	alpha-Linolenic acid metabolism
R07867	alpha-Linolenic acid metabolism
R07868	alpha-Linolenic acid metabolism
R07869	alpha-Linolenic acid metabolism
R07870	alpha-Linolenic acid metabolism
R07871	
R07872	alpha-Linolenic acid metabolism
R07873	Anthocyanin biosynthesis
R07874	Anthocyanin biosynthesis
R07875	Anthocyanin biosynthesis
R07876	Anthocyanin biosynthesis
R07877	Anthocyanin biosynthesis
R07878	Anthocyanin biosynthesis
R07879	Anthocyanin biosynthesis
R07880	Anthocyanin biosynthesis
R07881	Naphthalene degradation
R07882	Anthocyanin biosynthesis
R07883	Anthocyanin biosynthesis
R07884	Anthocyanin biosynthesis
R07885	Anthocyanin biosynthesis
R07886	Anthocyanin biosynthesis
R07887	alpha-Linolenic acid metabolism
R07888	alpha-Linolenic acid metabolism
R07889	alpha-Linolenic acid metabolism
R07890	alpha-Linolenic acid metabolism
R07891	alpha-Linolenic acid metabolism
R07892	alpha-Linolenic acid metabolism
R07893	alpha-Linolenic acid metabolism
R07894	alpha-Linolenic acid metabolism
R07895	alpha-Linolenic acid metabolism
R07896	alpha-Linolenic acid metabolism
R07897	alpha-Linolenic acid metabolism
R07898	alpha-Linolenic acid metabolism
R07899	alpha-Linolenic acid metabolism
R07901	Anthocyanin biosynthesis
R07902	alpha-Linolenic acid metabolism
R07903	Anthocyanin biosynthesis
R07905	Anthocyanin biosynthesis
R07906	Anthocyanin biosynthesis
R07907	Anthocyanin biosynthesis
R07908	Anthocyanin biosynthesis
R07909	Anthocyanin biosynthesis
R07910	Anthocyanin biosynthesis
R07911	Anthocyanin biosynthesis
R07912	Anthocyanin biosynthesis
R07913	Anthocyanin biosynthesis
R07914	Anthocyanin biosynthesis
R07916	
R07917	Caffeine metabolism
R07918	Caffeine metabolism
R07919	Caffeine metabolism
R07920	Caffeine metabolism
R07921	Caffeine metabolism
R07922	Caffeine metabolism
R07923	Anthocyanin biosynthesis
R07924	Anthocyanin biosynthesis
R07925	Anthocyanin biosynthesis
R07926	Anthocyanin biosynthesis
R07927	Anthocyanin biosynthesis
R07928	Anthocyanin biosynthesis
R07929	Anthocyanin biosynthesis
R07930	Anthocyanin biosynthesis
R07931	Anthocyanin biosynthesis
R07932	Anthocyanin biosynthesis
R07933	Biosynthesis of unsaturated fatty acids
R07934	Biosynthesis of unsaturated fatty acids
R07935	Biosynthesis of unsaturated fatty acids
R07936	Biosynthesis of unsaturated fatty acids
R07937	Biosynthesis of unsaturated fatty acids
R07938	Anthocyanin biosynthesis
R07939	Caffeine metabolism
R07940	Caffeine metabolism
R07941	Caffeine metabolism
R07942	Caffeine metabolism
R07943	Caffeine metabolism
R07944	Anthocyanin biosynthesis
R07945	Caffeine metabolism
R07946	Nicotinate and nicotinamide metabolism
R07950	Biosynthesis of unsaturated fatty acids
R07951	Biosynthesis of unsaturated fatty acids
R07952	Biosynthesis of unsaturated fatty acids
R07953	Biosynthesis of unsaturated fatty acids
R07954	Caffeine metabolism
R07955	Caffeine metabolism
R07956	Caffeine metabolism
R07957	Caffeine metabolism
R07958	Caffeine metabolism
R07959	Caffeine metabolism
R07960	Caffeine metabolism
R07961	Caffeine metabolism
R07962	Caffeine metabolism
R07963	Caffeine metabolism
R07964	Caffeine metabolism
R07965	Caffeine metabolism
R07966	Caffeine metabolism
R07967	Caffeine metabolism
R07968	Caffeine metabolism
R07969	Caffeine metabolism
R07970	Caffeine metabolism
R07971	Caffeine metabolism
R07972	Caffeine metabolism
R07973	Caffeine metabolism
R07974	Caffeine metabolism
R07975	Caffeine metabolism
R07976	Caffeine metabolism
R07977	Caffeine metabolism
R07978	Caffeine metabolism
R07979	Caffeine metabolism
R07980	Caffeine metabolism
R07981	Caffeine metabolism
R07983	Nicotinate and nicotinamide metabolism
R07984	Nicotinate and nicotinamide metabolism
R07985	Nicotinate and nicotinamide metabolism
R07986	Nicotinate and nicotinamide metabolism
R07987	Flavonoid biosynthesis
R07988	Flavonoid biosynthesis
R07989	Flavonoid biosynthesis
R07990	Flavonoid biosynthesis
R07991	Flavonoid biosynthesis
R07992	Flavonoid biosynthesis
R07993	Flavonoid biosynthesis
R07994	Flavonoid biosynthesis
R07995	Flavonoid biosynthesis
R07996	Flavonoid biosynthesis
R07997	Flavonoid biosynthesis
R07998	Flavonoid biosynthesis
R07999	Flavonoid biosynthesis
R08000	Flavonoid biosynthesis
R08001	Flavonoid biosynthesis
R08002	Flavonoid biosynthesis
R08003	Flavonoid biosynthesis
R08004	Flavonoid biosynthesis
R08005	
R08006	Flavonoid biosynthesis
R08007	Flavonoid biosynthesis
R08008	Flavonoid biosynthesis
R08009	Flavonoid biosynthesis
R08010	Flavonoid biosynthesis
R08011	
R08012	Flavonoid biosynthesis
R08013	Flavonoid biosynthesis
R08014	Nitrotoluene degradation
R08015	Nitrotoluene degradation
R08016	Nitrotoluene degradation
R08017	Nitrotoluene degradation
R08018	Nitrotoluene degradation
R08019	Nitrotoluene degradation
R08021	Flavonoid biosynthesis
R08022	Flavonoid biosynthesis
R08024	
R08026	Flavonoid biosynthesis
R08028	Flavonoid biosynthesis
R08029	Flavonoid biosynthesis
R08031	Flavonoid biosynthesis
R08032	Flavonoid biosynthesis
R08034	Nitrotoluene degradation
R08035	Nitrotoluene degradation
R08036	Nitrotoluene degradation
R08037	Nitrotoluene degradation
R08038	Nitrotoluene degradation
R08042	Nitrotoluene degradation
R08043	Nitrotoluene degradation
R08044	Nitrotoluene degradation
R08045	Nitrotoluene degradation
R08046	Nitrotoluene degradation
R08047	Nitrotoluene degradation
R08048	Nitrotoluene degradation
R08050	Glycine, serine and threonine metabolism
R08051	Zeatin biosynthesis
R08052	Zeatin biosynthesis
R08053	Zeatin biosynthesis
R08054	Zeatin biosynthesis
R08055	Zeatin biosynthesis
R08056	Ascorbate and aldarate metabolism
R08057	
R08058	Methane metabolism
R08059	Methane metabolism
R08060	Methane metabolism
R08061	Zeatin biosynthesis
