model	type	id_in_tp	new_id	id_in_bigg	name	formula	charge	metabolites	reactions	bounds	gpr	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes	annotation
iML1515	rea	EX_gthox_e		EX_gthox_e	Oxidized glutathione exchange			{'gthox_e': -1.0}	gthox_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'gthox', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_gthrd_e		EX_gthrd_e	Reduced glutathione exchange			{'gthrd_e': -1.0}	gthrd_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'gthrd', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_gtp_e		EX_gtp_e	GTP exchange			{'gtp_e': -1.0}	gtp_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'gtp', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_gua_e		EX_gua_e	Guanine exchange			{'gua_e': -1.0}	gua_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'gua', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_h2_e		EX_h2_e	H2 exchange			{'h2_e': -1.0}	h2_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'h2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_h2o2_e		EX_h2o2_e	Hydrogen peroxide exchange			{'h2o2_e': -1.0}	h2o2_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'h2o2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_h2o_e		EX_h2o_e	H2O exchange			{'h2o_e': -1.0}	h2o_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'h2o', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_h2s_e		EX_h2s_e	Hydrogen sulfide exchange			{'h2s_e': -1.0}	h2s_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'h2s', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_h_e		EX_h_e	H+ exchange			{'h_e': -1.0}	h_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'h', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_hacolipa_e		EX_hacolipa_e	Hepta-acylated core oligosaccharide lipid A (E. coli) exchange			{'hacolipa_e': -1.0}	hacolipa_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'hacolipa', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_halipa_e		EX_halipa_e	Hepta-acylated KDO(2)-lipid (A) exchange			{'halipa_e': -1.0}	halipa_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'halipa', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_hdca_e		EX_hdca_e	Hexadecanoate (n-C16:0) exchange			{'hdca_e': -1.0}	hdca_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'hdca', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_hdcea_e		EX_hdcea_e	Hexadecenoate (n-C16:1) exchange			{'hdcea_e': -1.0}	hdcea_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'hdcea', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_hg2_e		EX_hg2_e	Hg2+ exchange			{'hg2_e': -1.0}	hg2_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'hg2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_his__L_e		EX_his__L_e	L-Histidine exchange			{'his__L_e': -1.0}	his__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'his__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_hom__L_e		EX_hom__L_e	L-Homoserine exchange			{'hom__L_e': -1.0}	hom__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'hom__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_hxa_e		EX_hxa_e	Hexanoate (n-C6:0) exchange			{'hxa_e': -1.0}	hxa_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'hxa', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_hxan_e		EX_hxan_e	Hypoxanthine exchange			{'hxan_e': -1.0}	hxan_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'hxan', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_idon__L_e		EX_idon__L_e	L-Idonate exchange			{'idon__L_e': -1.0}	idon__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'idon__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ile__L_e		EX_ile__L_e	L-Isoleucine exchange			{'ile__L_e': -1.0}	ile__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ile__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_imp_e		EX_imp_e	IMP exchange			{'imp_e': -1.0}	imp_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'imp', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_indole_e		EX_indole_e	Indole exchange			{'indole_e': -1.0}	indole_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'indole', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_inost_e		EX_inost_e	Myo-Inositol exchange			{'inost_e': -1.0}	inost_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'inost', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ins_e		EX_ins_e	Inosine exchange			{'ins_e': -1.0}	ins_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ins', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_isetac_e		EX_isetac_e	Isethionic acid exchange			{'isetac_e': -1.0}	isetac_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'isetac', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_k_e		EX_k_e	K+ exchange			{'k_e': -1.0}	k_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'k', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_lac__D_e		EX_lac__D_e	D-lactate exchange			{'lac__D_e': -1.0}	lac__D_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'lac__D', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_lac__L_e		EX_lac__L_e	L-Lactate exchange			{'lac__L_e': -1.0}	lac__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'lac__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_lcts_e		EX_lcts_e	Lactose exchange			{'lcts_e': -1.0}	lcts_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'lcts', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_leu__L_e		EX_leu__L_e	L-Leucine exchange			{'leu__L_e': -1.0}	leu__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'leu__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_lipoate_e		EX_lipoate_e	Lipoate exchange			{'lipoate_e': -1.0}	lipoate_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'lipoate', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_lys__L_e		EX_lys__L_e	L-Lysine exchange			{'lys__L_e': -1.0}	lys__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'lys__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_lyx__L_e		EX_lyx__L_e	L-Lyxose exchange			{'lyx__L_e': -1.0}	lyx__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'lyx__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mal__D_e		EX_mal__D_e	D-Malate exchange			{'mal__D_e': -1.0}	mal__D_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mal__D', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mal__L_e		EX_mal__L_e	L-Malate exchange			{'mal__L_e': -1.0}	mal__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mal__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_malt_e		EX_malt_e	Maltose exchange			{'malt_e': -1.0}	malt_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'malt', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_malthx_e		EX_malthx_e	Maltohexaose exchange			{'malthx_e': -1.0}	malthx_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'malthx', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_maltpt_e		EX_maltpt_e	Maltopentaose exchange			{'maltpt_e': -1.0}	maltpt_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'maltpt', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_malttr_e		EX_malttr_e	Maltotriose exchange			{'malttr_e': -1.0}	malttr_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'malttr', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_maltttr_e		EX_maltttr_e	Maltotetraose exchange			{'maltttr_e': -1.0}	maltttr_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'maltttr', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_man6p_e		EX_man6p_e	D-Mannose 6-phosphate exchange			{'man6p_e': -1.0}	man6p_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'man6p', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_man_e		EX_man_e	D-Mannose exchange			{'man_e': -1.0}	man_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'man', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_manglyc_e		EX_manglyc_e	2(alpha-D-Mannosyl)-D-glycerate exchange			{'manglyc_e': -1.0}	manglyc_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'manglyc', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_melib_e		EX_melib_e	Melibiose exchange			{'melib_e': -1.0}	melib_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'melib', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_meoh_e		EX_meoh_e	Methanol exchange			{'meoh_e': -1.0}	meoh_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'meoh', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mepn_e		EX_mepn_e	Methylphosphonic acid exchange			{'mepn_e': -1.0}	mepn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mepn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_met__D_e		EX_met__D_e	D-Methionine exchange			{'met__D_e': -1.0}	met__D_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'met__D', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_met__L_e		EX_met__L_e	L-Methionine exchange			{'met__L_e': -1.0}	met__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'met__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_metglcur_e		EX_metglcur_e	1-O-methyl-Beta-D-glucuronate exchange			{'metglcur_e': -1.0}	metglcur_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'metglcur', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_metsox_R__L_e		EX_metsox_R__L_e	L-methionine-R-sulfoxide exchange			{'metsox_R__L_e': -1.0}	metsox_R__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'metsox_R__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_metsox_S__L_e		EX_metsox_S__L_e	L-Methionine S-oxide exchange			{'metsox_S__L_e': -1.0}	metsox_S__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'metsox_S__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mg2_e		EX_mg2_e	Mg exchange			{'mg2_e': -1.0}	mg2_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'mg2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mincyc_e		EX_mincyc_e	Minocycline exchange			{'mincyc_e': -1.0}	mincyc_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mincyc', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_minohp_e		EX_minohp_e	Myo-Inositol hexakisphosphate exchange			{'minohp_e': -1.0}	minohp_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'minohp', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mmet_e		EX_mmet_e	S-Methyl-L-methionine exchange			{'mmet_e': -1.0}	mmet_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mmet', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mn2_e		EX_mn2_e	Mn2+ exchange			{'mn2_e': -1.0}	mn2_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'mn2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mnl_e		EX_mnl_e	D-Mannitol exchange			{'mnl_e': -1.0}	mnl_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mnl', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mobd_e		EX_mobd_e	Molybdate exchange			{'mobd_e': -1.0}	mobd_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'mobd', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mso3_e		EX_mso3_e	Methanesulfonate exchange			{'mso3_e': -1.0}	mso3_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mso3', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_mththf_e		EX_mththf_e	(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran exchange			{'mththf_e': -1.0}	mththf_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'mththf', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_n2o_e		EX_n2o_e	Nitrous oxide exchange			{'n2o_e': -1.0}	n2o_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'n2o', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_na1_e		EX_na1_e	Sodium exchange			{'na1_e': -1.0}	na1_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'na1', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_nac_e		EX_nac_e	Nicotinate exchange			{'nac_e': -1.0}	nac_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'nac', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_nh4_e		EX_nh4_e	Ammonia exchange			{'nh4_e': -1.0}	nh4_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'nh4', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ni2_e		EX_ni2_e	Ni2+ exchange			{'ni2_e': -1.0}	ni2_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'ni2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_nmn_e		EX_nmn_e	NMN exchange			{'nmn_e': -1.0}	nmn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'nmn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_no2_e		EX_no2_e	Nitrite exchange			{'no2_e': -1.0}	no2_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'no2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_no3_e		EX_no3_e	Nitrate exchange			{'no3_e': -1.0}	no3_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'no3', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_no_e		EX_no_e	Nitric oxide exchange			{'no_e': -1.0}	no_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'no', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_novbcn_e		EX_novbcn_e	Novobiocin exchange			{'novbcn_e': -1.0}	novbcn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'novbcn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_o2_e		EX_o2_e	O2 exchange			{'o2_e': -1.0}	o2_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'o2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_o2s_e		EX_o2s_e	Superoxide anion exchange			{'o2s_e': -1.0}	o2s_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'o2s', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ocdca_e		EX_ocdca_e	Octadecanoate (n-C18:0) exchange			{'ocdca_e': -1.0}	ocdca_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ocdca', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ocdcea_e		EX_ocdcea_e	Octadecenoate (n-C18:1) exchange			{'ocdcea_e': -1.0}	ocdcea_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ocdcea', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_octa_e		EX_octa_e	Octanoate (n-C8:0) exchange			{'octa_e': -1.0}	octa_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'octa', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_orn_e		EX_orn_e	Ornithine exchange			{'orn_e': -1.0}	orn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'orn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_orot_e		EX_orot_e	Orotate exchange			{'orot_e': -1.0}	orot_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'orot', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pacald_e		EX_pacald_e	Phenylacetaldehyde exchange			{'pacald_e': -1.0}	pacald_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pacald', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_peamn_e		EX_peamn_e	Phenethylamine exchange			{'peamn_e': -1.0}	peamn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'peamn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_phe__L_e		EX_phe__L_e	L-Phenylalanine exchange			{'phe__L_e': -1.0}	phe__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'phe__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pheme_e		EX_pheme_e	Protoheme exchange			{'pheme_e': -1.0}	pheme_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pheme', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pi_e		EX_pi_e	Phosphate exchange			{'pi_e': -1.0}	pi_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'pi', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pnto__R_e		EX_pnto__R_e	(R)-Pantothenate exchange			{'pnto__R_e': -1.0}	pnto__R_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pnto__R', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ppa_e		EX_ppa_e	Propionate exchange			{'ppa_e': -1.0}	ppa_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ppa', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ppal_e		EX_ppal_e	Propanal exchange			{'ppal_e': -1.0}	ppal_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ppal', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pppn_e		EX_pppn_e	Phenylpropanoate exchange			{'pppn_e': -1.0}	pppn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pppn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ppt_e		EX_ppt_e	Phosphonate exchange			{'ppt_e': -1.0}	ppt_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ppt', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pro__L_e		EX_pro__L_e	L-Proline exchange			{'pro__L_e': -1.0}	pro__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pro__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_progly_e		EX_progly_e	L-Prolinylglycine exchange			{'progly_e': -1.0}	progly_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'progly', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_psclys_e		EX_psclys_e	Psicoselysine exchange			{'psclys_e': -1.0}	psclys_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'psclys', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pser__L_e		EX_pser__L_e	O-Phospho-L-serine exchange			{'pser__L_e': -1.0}	pser__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pser__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ptrc_e		EX_ptrc_e	Putrescine exchange			{'ptrc_e': -1.0}	ptrc_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ptrc', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pydam_e		EX_pydam_e	Pyridoxamine exchange			{'pydam_e': -1.0}	pydam_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pydam', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pydx_e		EX_pydx_e	Pyridoxal exchange			{'pydx_e': -1.0}	pydx_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pydx', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pydxn_e		EX_pydxn_e	Pyridoxine exchange			{'pydxn_e': -1.0}	pydxn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pydxn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_pyr_e		EX_pyr_e	Pyruvate exchange			{'pyr_e': -1.0}	pyr_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'pyr', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_quin_e		EX_quin_e	Quinate exchange			{'quin_e': -1.0}	quin_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'quin', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_r5p_e		EX_r5p_e	Alpha-D-Ribose 5-phosphate exchange			{'r5p_e': -1.0}	r5p_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'r5p', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_rfamp_e		EX_rfamp_e	Rifampin exchange			{'rfamp_e': -1.0}	rfamp_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'rfamp', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_rib__D_e		EX_rib__D_e	D-Ribose exchange			{'rib__D_e': -1.0}	rib__D_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'rib__D', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_rmn_e		EX_rmn_e	L-Rhamnose exchange			{'rmn_e': -1.0}	rmn_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'rmn', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_sbt__D_e		EX_sbt__D_e	D-Sorbitol exchange			{'sbt__D_e': -1.0}	sbt__D_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'sbt__D', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_sel_e		EX_sel_e	Selenate exchange			{'sel_e': -1.0}	sel_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'sel', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ser__D_e		EX_ser__D_e	D-Serine exchange			{'ser__D_e': -1.0}	ser__D_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ser__D', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_ser__L_e		EX_ser__L_e	L-Serine exchange			{'ser__L_e': -1.0}	ser__L_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'ser__L', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_skm_e		EX_skm_e	Shikimate exchange			{'skm_e': -1.0}	skm_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'skm', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_slnt_e		EX_slnt_e	Selenite exchange			{'slnt_e': -1.0}	slnt_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'slnt', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_so2_e		EX_so2_e	Sulfur dioxide exchange			{'so2_e': -1.0}	so2_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'so2', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_so3_e		EX_so3_e	Sulfite exchange			{'so3_e': -1.0}	so3_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'so3', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_so4_e		EX_so4_e	Sulfate exchange			{'so4_e': -1.0}	so4_e <=> 	(-1000.0, 1000.0)		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'so4', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_spmd_e		EX_spmd_e	Spermidine exchange			{'spmd_e': -1.0}	spmd_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'spmd', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_sq_e		EX_sq_e	Sulphoquinovose exchange			{'sq_e': -1.0}	sq_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'sq', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_succ_e		EX_succ_e	Succinate exchange			{'succ_e': -1.0}	succ_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'succ', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_sucr_e		EX_sucr_e	Sucrose exchange			{'sucr_e': -1.0}	sucr_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'sucr', 'sbo': 'SBO:0000627'}
iML1515	rea	EX_sulfac_e		EX_sulfac_e	Sulfoacetate exchange			{'sulfac_e': -1.0}	sulfac_e --> 	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'sulfac', 'sbo': 'SBO:0000627'}
